"id","source_id","source","type","user_name","created_at","fetched_at","link","image","flagged"
68,"1104314566386612736_573694317","instagram","post","king_._bates_._","2015-10-26 09:02:56-04","2015-10-26 09:06:03.948-04","https://instagram.com/p/9TUD9Jw3oAIfL-KgaL92z7AfSKQ6T60nH0DJ80/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/11899501_969794796400146_964808439_n.jpg",
81,"1104299870767082778_1629031338","instagram","post","zidor_john","2015-10-26 08:33:44-04","2015-10-26 09:06:03.963-04","https://instagram.com/p/9TQuGylO0a/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/c257.0.566.566/12145216_957790300961580_51960290_n.jpg",TRUE
887,"5550296508_10154179046466509","facebook","video","CNN","2015-10-29 00:09:37-04","2015-10-29 00:10:04.14-04","https://www.facebook.com/5550296508_10154179046466509","https://scontent.xx.fbcdn.net/hvthumb-xtp1/v/t15.0-10/s130x130/12105562_1487879724847789_95433997_n.jpg?oh=aa15cb5a47452eda9e587b52c291cee8&oe=56C00CA1",
1061,"10153375790658218_10153390018423218","facebook","comment","Jennifer Noran","2015-10-30 08:22:37-04","2015-11-01 14:03:45.306-05","https://www.facebook.com/10153375790658218_10153390018423218",,
1071,"10153375790658218_10153389998528218","facebook","comment","Jean Smiley-Wilkinson","2015-10-30 08:06:42-04","2015-11-01 14:03:45.306-05","https://www.facebook.com/10153375790658218_10153389998528218",,
1223,"273864989376427_1045186192244299","facebook","link","MSNBC","2015-11-02 16:00:25-05","2015-11-03 09:35:27.132-05","https://www.facebook.com/273864989376427_1045186192244299","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAIfOIL7-DSWyjO&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fsc_forum_tease.jpg&cfs=1&sx=0&sy=0&sw=960&sh=960",
1342,"5550296508_10154194874536509","facebook","link","CNN","2015-11-05 07:18:10-05","2015-11-05 12:06:04.508-05","https://www.facebook.com/5550296508_10154194874536509","https://external.xx.fbcdn.net/safe_image.php?d=AQCjDs4EvrO7ZOb1&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKVePLPxjaEjoppxXUi5fNMxqa_BM2VOLjMrFgCYfpxTD8idYjoOOSpZEc8Bdo0fAX6b_FcspJEUxW_4E0wOocMxyLkloYqSLij-SkRLIZ1u5UXbdKyrvAcWMJclZUBzWoVpij_ZrhsKvlaASyQa9Lh&cfs=1",
69,"1104313322460808743_258670128","instagram","post","next.donald.trump","2015-10-26 09:00:28-04","2015-10-26 09:06:03.949-04","https://instagram.com/p/9TTx2qAgYn/","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e35/c243.0.594.594/12132953_1828489127377418_1312410336_n.jpg",
82,"1104299425393438702_275798994","instagram","post","freddi_andretti","2015-10-26 08:32:51-04","2015-10-26 09:06:03.964-04","https://instagram.com/p/9TQnoAPm_u/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/12093511_854312928017157_1491532051_n.jpg",
1224,"273864989376427_1045174342245484","facebook","link","MSNBC","2015-11-02 15:30:30-05","2015-11-03 09:35:27.133-05","https://www.facebook.com/273864989376427_1045174342245484","https://external.xx.fbcdn.net/safe_image.php?d=AQC1-xYBjmy-u3qW&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fgettyimages-450549846.jpg&cfs=1&sx=366&sy=0&sw=1400&sh=1400",
1072,"10153375790658218_10153390103878218","facebook","comment","Mindy Houser","2015-10-30 09:32:47-04","2015-11-01 14:03:45.306-05","https://www.facebook.com/10153375790658218_10153390103878218",,
1343,"5550296508_10154194929601509","facebook","link","CNN","2015-11-05 07:57:44-05","2015-11-05 12:06:04.507-05","https://www.facebook.com/5550296508_10154194929601509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDS2-4vU0scNm7O&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJs_uSVdYUoYtt_yTBIwvY2o8p6m3uFchQHKjtPyB5_HFBPLoc71A_cOO0eeUCk5tJd2mS0h5sLv4Htwt2mWZnsf6YwZ9TffsmM8mwzUCRUODI4zOYhvR-CmU4zJAyFhwdVAWFOg2sQ4ZuokDAYbWMm&cfs=1&sx=286&sy=0&sw=404&sh=404",
1062,"10153375790658218_10153390025068218","facebook","comment","Mark Brickman","2015-10-30 08:29:27-04","2015-11-01 14:03:45.306-05","https://www.facebook.com/10153375790658218_10153390025068218",,
1353,"5550296508_10154194176381509","facebook","link","CNN","2015-11-04 22:05:03-05","2015-11-05 12:06:04.517-05","https://www.facebook.com/5550296508_10154194176381509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAkoIwjENQnPxSF&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKp-Dm2xjPdTRpMpaCUCuL9OVlSOFXtq_8ZBgACrdIs_xuU8SyGjX5D8oJW542hzeZ9HgjNiMaOuS7a0WeHP7M72B71mps4U_GNZGlqYWSxmUe11uL8-P__TNhabOahgQMjpozGDQYsIHZZGG8WuKGv&cfs=1&sx=71&sy=0&sw=259&sh=259",
1363,"273864989376427_1046723538757231","facebook","link","MSNBC","2015-11-05 09:30:28-05","2015-11-05 12:06:08.586-05","https://www.facebook.com/273864989376427_1046723538757231","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAg0N_usql-Q6JR&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2F494823404.jpg&cfs=1&sx=0&sy=0&sw=1400&sh=1400",
1373,"273864989376427_1046493518780233","facebook","video","MSNBC","2015-11-04 20:54:54-05","2015-11-05 12:06:08.593-05","https://www.facebook.com/273864989376427_1046493518780233","https://scontent.xx.fbcdn.net/hvthumb-xaf1/v/t15.0-10/s130x130/410677_1046499568779628_1446832300_n.jpg?oh=ecddc9e01286830157b0cfa7a99fa54a&oe=56AE4A9C",
1383,"273864989376427_1046327725463479","facebook","video","MSNBC","2015-11-04 15:45:18-05","2015-11-05 12:06:08.604-05","https://www.facebook.com/273864989376427_1046327725463479","https://external.xx.fbcdn.net/safe_image.php?d=AQC3AzKUHUpVhCXU&w=130&h=130&url=http%3A%2F%2Fmedia2.s-nbcnews.com%2Fj%2FMSNBC%2FComponents%2FVideo%2F__NEW%2Fn_orig_k2epidemic_151103.video_1067x600.jpg&cfs=1&sx=58&sy=0&sw=600&sh=600",
77,"1104302916209323881_1765301386","instagram","post","perfecttelevision_inc","2015-10-26 08:39:47-04","2015-10-26 09:06:03.955-04","https://instagram.com/p/9TRabFFa9p/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12142500_940909305969934_1116630078_n.jpg",
890,"5550296508_10154179206671509","facebook","link","CNN","2015-10-29 01:33:32-04","2015-10-29 01:34:04.52-04","https://www.facebook.com/5550296508_10154179206671509","https://external.xx.fbcdn.net/safe_image.php?d=AQDS0DWVOQ9fHT70&w=130&h=130&url=http%3A%2F%2Fprod.cdata.app.sprinklr.com%2FDAM%2F682%2Fhttp___i2.cdn.turner.com_cnnne-df6097f0-c2d8-4d56-bb51-261f4b4a7706-829667840_p.jpg&cfs=1&sx=176&sy=0&sw=404&sh=404",
1070,"10153375790658218_10153389994758218","facebook","comment","Marcia Gauer","2015-10-30 08:03:10-04","2015-11-01 14:03:45.306-05","https://www.facebook.com/10153375790658218_10153389994758218",,
1345,"5550296508_10154194781741509","facebook","link","CNN","2015-11-05 06:15:02-05","2015-11-05 12:06:04.51-05","https://www.facebook.com/5550296508_10154194781741509","https://external.xx.fbcdn.net/safe_image.php?d=AQD60V5iIY4faXm8&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIFeJPOgNo--MHmzc4c7ijSzvlyO4_3oT50kul_z8f4HcNgBIjg0y-lmDkI8kS-VHfPZK-gqShdk4HY1LRvDu4tt7AUwrtqtS7hrxsvRdrBfnE3mlN9NWghbJWHOBlR0Z9CK5ddNcWyw8u26CYF-fCI&cfs=1&sx=234&sy=0&sw=619&sh=619",
1355,"5550296508_10154194102681509","facebook","link","CNN","2015-11-04 21:16:05-05","2015-11-05 12:06:04.519-05","https://www.facebook.com/5550296508_10154194102681509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQC_hhulKWNneCAY&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQI18ZXMJh7er7sCJju4Ak1kpga81_5-ItFoXrnkPH1E2bWJa03KZQDWLmEm4V-Zvv96o2WyIQpJOTGcLLSJL1lTuC93qfBqFKxsXjx_OZ3zhQcfghQjZtdQnCcafRHQj0rF-QWKaoRXholPGyhq9_cs&cfs=1",
1037,"5550296508_10154184017676509","facebook","link","CNN","2015-10-31 07:43:47-04","2015-10-31 11:52:04.867-04","https://www.facebook.com/5550296508_10154184017676509","https://external.xx.fbcdn.net/safe_image.php?d=AQA4FDwL4T_PwHX1&w=130&h=130&url=http%3A%2F%2Fi2.cdn.turner.com%2Fcnnnext%2Fdam%2Fassets%2F151031172153-sina-crash-tv-map-2-large-169.jpg&cfs=1",TRUE
1365,"273864989376427_1046696342093284","facebook","video","MSNBC","2015-11-05 08:30:15-05","2015-11-05 12:06:08.588-05","https://www.facebook.com/273864989376427_1046696342093284","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCSc1vKg216mtoc&w=130&h=130&url=http%3A%2F%2Fmedia1.s-nbcnews.com%2Fj%2FMSNBC%2FComponents%2FVideo%2F__NEW%2F2015-11-05T01-21-21-3Z--1280x720.video_1067x600.jpg&cfs=1&sx=220&sy=0&sw=600&sh=600",
1375,"273864989376427_1046472708782314","facebook","link","MSNBC","2015-11-04 20:00:27-05","2015-11-05 12:06:08.595-05","https://www.facebook.com/273864989376427_1046472708782314","https://external.xx.fbcdn.net/safe_image.php?d=AQDsh6i39R9zXROt&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIjSsznZZyXNile99IrIBEEr3KLZv4-DQRHaiw1LNu7_zd8yQlKPRt195hnLU6vX2Igp5qq56RQ4nYYw0L9xd9mOobwHkwKwdzCNYbpn0V_Lj3X6mO802WclyeucO0vjkDoUFLb-ZAZbHiuThxghVJa&cfs=1&sx=83&sy=0&sw=1365&sh=1365",
83,"1104297245469421564_263952410","instagram","post","whatspoppindotnet","2015-10-26 08:28:31-04","2015-10-26 09:06:03.965-04","https://instagram.com/p/9TQH5ypa_8/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12107664_1039559836106972_1052779673_n.jpg",TRUE
1362,"273864989376427_1046736928755892","facebook","link","MSNBC","2015-11-05 10:00:32-05","2015-11-05 12:06:08.585-05","https://www.facebook.com/273864989376427_1046736928755892","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDDok1viBwsOrHx&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fgettyimages-494374468.jpg&cfs=1&sx=554&sy=0&sw=1400&sh=1400",
1075,"10153375790658218_10153390132963218","facebook","comment","Viridiana Paz","2015-10-30 09:53:34-04","2015-11-01 14:03:45.306-05","https://www.facebook.com/10153375790658218_10153390132963218",,
1372,"273864989376427_1046512115445040","facebook","link","MSNBC","2015-11-04 21:30:19-05","2015-11-05 12:06:08.592-05","https://www.facebook.com/273864989376427_1046512115445040","https://external.xx.fbcdn.net/safe_image.php?d=AQBe5JS6UTWCnrDM&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKxispqamMoj-CwB1LQM7yiDnjYwWnOAR7uUsJZ0CwNbLQL3qGzDqhathxMs6zhLZa_7mbW8OGaFe3NlBvchcmZ-trBMnW_HaravtjN77Pk0joc9xh-yukP_emuouFJHc2bza3OQWqG0EpDfiVE9uWO&cfs=1&sx=457&sy=0&sw=1071&sh=1071",
1148,"5550296508_10154186833811509","facebook","photo","CNN","2015-11-01 13:15:00-05","2015-11-01 13:15:42.441-05","https://www.facebook.com/5550296508_10154186833811509","https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-0/s130x130/12193859_10154186833811509_5708562647089151061_n.jpg?oh=fa1b018a50fb9394d229458c9b0c11ef&oe=56B757BC&__gda__=1455405381_392891838efd10104a21ae13aefed999",
1381,"273864989376427_1046361438793441","facebook","link","MSNBC","2015-11-04 16:30:24-05","2015-11-05 12:06:08.602-05","https://www.facebook.com/273864989376427_1046361438793441","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCczRIpMCGgPFMh&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLzDfaxHua49A1kU4xKXOu-jZ2aNv-B7tMSy89hJQOTR5b7zUJeBox97BTgw7HotBoVJNhiGabegs4SKQ9D3SGlB7x9HKzxa7JWDK096PoeLGvf2wejII78pu8nVu4eNxzX0-vz4cb-dm6xOD50Agf6&cfs=1",
1318,"662076893055729700","twitter","tweet","TheAgEdwards","2015-11-04 20:20:06-05","2015-11-04 20:20:07.562-05","//twitter.com/TheAgEdwards/statuses/662076893055729664",,
1347,"5550296508_10154194556291509","facebook","link","CNN","2015-11-05 03:05:19-05","2015-11-05 12:06:04.512-05","https://www.facebook.com/5550296508_10154194556291509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBzykI7stnUNA0V&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQL56Pe-Td2i-8ptK117qnXK42azRz57ImffyR7bRVUZmT9G7QI7-y3kSu-RmBazNgT1Ot0d289sSoEJ3XLuyMu1DGk5sayuw2ZFXA2hCBG7diHRpnFJshs1QXcx-mwLWr3kMgsQBRw5afLSH93hgEip&cfs=1",
1356,"5550296508_10154194044486509","facebook","video","CNN","2015-11-04 20:38:57-05","2015-11-05 12:06:04.52-05","https://www.facebook.com/5550296508_10154194044486509","https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xpf1/v/t15.0-10/s130x130/10604923_10154194045836509_859200539_n.jpg?oh=ed6a0f38f8136c196744faf813151dbf&oe=56C356F4&__gda__=1455126988_0348a3477a15cd8330165408b25b8c96",TRUE
86,"1104295366712879464_177775505","instagram","post","jrduquette","2015-10-26 08:24:47-04","2015-10-26 09:06:03.966-04","https://instagram.com/p/9TPskEB-lo/","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e35/12145487_732553763544349_89077157_n.jpg",
87,"658694373962420200","twitter","tweet","BlueSkyNJ","2015-10-26 13:19:11-04","2015-10-26 13:19:11.529-04","//twitter.com/BlueSkyNJ/statuses/658694373962420224",,
88,"658694374788890600","twitter","tweet","dollie37","2015-10-26 13:19:11-04","2015-10-26 13:19:11.649-04","//twitter.com/dollie37/statuses/658694374788890624",,
89,"658694375728287700","twitter","tweet","michelekirkBPR","2015-10-26 13:19:11-04","2015-10-26 13:19:11.805-04","//twitter.com/michelekirkBPR/statuses/658694375728287744",,
90,"658694376399372300","twitter","tweet","Winfree101","2015-10-26 13:19:11-04","2015-10-26 13:19:11.996-04","//twitter.com/Winfree101/statuses/658694376399372288",,
91,"658445702628945900","twitter","retweet","TheUnitedWest","2015-10-25 20:51:03-04","2015-10-26 13:19:12.272-04","//twitter.com/TheUnitedWest/statuses/658445702628945920",,
92,"1104442650043143776_15141844","instagram","post","kevinqhibi","2015-10-26 13:17:25-04","2015-10-26 13:19:12.634-04","https://instagram.com/p/9TxL0WnNZg/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12106234_729367723833783_47814960_n.jpg",
102,"1104436557642290303_2211068668","instagram","post","av8egsxy1t","2015-10-26 13:05:18-04","2015-10-26 13:19:12.643-04","https://instagram.com/p/9TvzKXOVR_/","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e35/12093680_1650797828514754_58449483_n.jpg",TRUE
131,"1104424681710418137_30660381","instagram","post","kisschanel","2015-10-26 12:41:43-04","2015-10-26 13:19:12.66-04","https://instagram.com/p/9TtGWChfjZ/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12093237_551309335018640_1223086675_n.jpg",
162,"658692351716491300","twitter","retweet","Patriot_in_CA","2015-10-26 13:11:09-04","2015-10-26 13:19:17.36-04","//twitter.com/Patriot_in_CA/statuses/658692351716491264",,
891,"5550296508_10154179398851509","facebook","link","CNN","2015-10-29 04:23:41-04","2015-10-29 04:24:03.028-04","https://www.facebook.com/5550296508_10154179398851509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQC5d6Zey1JsjnGL&w=130&h=130&url=http%3A%2F%2Fi2.cdn.turner.com%2Fcnnnext%2Fdam%2Fassets%2F151028190157-indonesia-haze-large-169.jpg&cfs=1",
1324,"662076895299805200","twitter","tweet","Nartist","2015-11-04 20:20:07-05","2015-11-04 20:20:07.704-05","//twitter.com/Nartist/statuses/662076895299805184",,
1346,"5550296508_10154194652471509","facebook","link","CNN","2015-11-05 04:14:45-05","2015-11-05 12:06:04.511-05","https://www.facebook.com/5550296508_10154194652471509","https://external.xx.fbcdn.net/safe_image.php?d=AQBl0eKU9T-KTrhb&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIlQsP1Z7F-9EuHQq3fgbjgUGbkgqicPydTlT577qV8GDxuGaztbtYFIAi1kX8vqBK46hCvohG85JKx5-wfYMuOFZRagsP7pleRUee9CA2zQ4hIiUNp7pjky1539CbYObzvZpv7nDXMTX0cfZ2ixkHZ&cfs=1",
1357,"5550296508_10154194007386509","facebook","link","CNN","2015-11-04 20:11:02-05","2015-11-05 12:06:04.521-05","https://www.facebook.com/5550296508_10154194007386509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDs3WgnFVOU5oab&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKMt-Zr7_ajbDEiIfQBu3UOKuwzMIdUMqJVDp8TE7ocz_vB1Rdcu8fN3zcB_MAhcaxdr3XzPMmW5WI9diOrN25cO8mVtA-UlTS6oNhSA3GAzEdw0O4LZkYMCVLQ03Gg1MQtn6RD8idWvuMvDBD9dCTJ&cfs=1",
1361,"273864989376427_1046753512087567","facebook","link","MSNBC","2015-11-05 10:30:29-05","2015-11-05 12:06:08.584-05","https://www.facebook.com/273864989376427_1046753512087567","https://external.xx.fbcdn.net/safe_image.php?d=AQA95X9BQ6YtE8qj&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fmp-redstate372.jpg&cfs=1&sx=700&sy=0&sw=1400&sh=1400",
94,"1104441694876423241_2045043924","instagram","post","alenascehmitt","2015-10-26 13:15:31-04","2015-10-26 13:19:12.637-04","https://instagram.com/p/9Tw96yPVRJ/","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e35/12135278_585938984886403_1626275820_n.jpg",TRUE
93,"1104442060435018643_1690258763","instagram","post","tea_party_news","2015-10-26 13:16:15-04","2015-10-26 13:19:12.635-04","https://instagram.com/p/9TxDPPOtOT/","https://scontent.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/s150x150/e15/c0.75.612.612/12071190_1556498364605568_1153206488_n.jpg",TRUE
103,"1104436252867455152_308148737","instagram","post","paperdoll4eva","2015-10-26 13:04:42-04","2015-10-26 13:19:12.644-04","https://instagram.com/p/9TvuuhOmiw/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12142699_1015608861818244_1360069849_n.jpg",TRUE
104,"1104435997348007369_1231976346","instagram","post","noideasfornickname","2015-10-26 13:04:12-04","2015-10-26 13:19:12.645-04","https://instagram.com/p/9TvrAjFQ3J/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/c72.0.480.480/12106027_456628751191951_427091095_n.jpg",
112,"1104441409099144037_2019086413","instagram","post","hadialawadh","2015-10-26 13:14:57-04","2015-10-26 13:19:12.65-04","https://instagram.com/p/9Tw5wolhtl/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/c0.135.1080.1080/12141894_953071098088116_1465333517_n.jpg",
95,"1104440417692105949_628396998","instagram","post","slagondrayer","2015-10-26 13:12:59-04","2015-10-26 13:19:12.637-04","https://instagram.com/p/9TwrVUHzzd/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12106237_1046567252028197_1755599149_n.jpg",
107,"1104433984754602667_40052739","instagram","post","blaze3323","2015-10-26 13:00:12-04","2015-10-26 13:19:12.646-04","https://instagram.com/p/9TvNuLKtKr/","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e35/12139853_412423525620182_679819413_n.jpg",
116,"1104439212812465356_1025913260","instagram","post","cabrillex","2015-10-26 13:10:35-04","2015-10-26 13:19:12.652-04","https://instagram.com/p/9TwZzLsvTM/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/c35.0.569.569/12080649_421873884690043_1939271296_n.jpg",
126,"1104428488582294513_45879409","instagram","post","trev2dope","2015-10-26 12:49:17-04","2015-10-26 13:19:12.657-04","https://instagram.com/p/9Tt9vdxOvx/","https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/10004372_928561200549427_1716890156_n.jpg",
892,"5550296508_10154179402046509","facebook","link","CNN","2015-10-29 05:00:01-04","2015-10-29 05:02:04.45-04","https://www.facebook.com/5550296508_10154179402046509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBtlFV-NqTrsZ5A&w=130&h=130&url=https%3A%2F%2Fscontent-atl3-1.xx.fbcdn.net%2Fhphotos-xtp1%2Fv%2Ft1.0-9%2F12191683_10154179401281509_8416677453155914646_n.jpg%3Foh%3D0f5b8a58fd477cdf0855740744a97458%26oe%3D56CFBF27&cfs=1&sx=299&sy=0&sw=438&sh=438",
1060,"10153375790658218_10153390019853218","facebook","comment","Christine Marie","2015-10-30 08:24:03-04","2015-11-01 14:03:45.306-05","https://www.facebook.com/10153375790658218_10153390019853218",,
